date	Open	High	Low	Close	Volume
1630657740000	17287.7	17288.5	17284	17287.65	0
1630657800000	17287.9	17287.9	17282.15	17283.2	0
1630657860000	17283.3	17283.85	17265.9	17270.15	0
1630657920000	17270.1	17273.8	17267.9	17273.45	0
1630657980000	17272.8	17272.8	17258.45	17259.9	0
1630658040000	17260.25	17260.25	17243.3	17251.9	0
1630658100000	17250.85	17251.2	17242.35	17242.4	0
1630658160000	17242.65	17242.65	17228.55	17232.2	0
1630658220000	17232.75	17248.05	17231.15	17248.05	0
1630658280000	17247.25	17247.25	17231.8	17239.15	0
1630658340000	17238.95	17247.05	17237.25	17246.7	0
1630658400000	17246.5	17257.3	17246.15	17254.35	0
1630658460000	17253.8	17263.8	17253.7	17262	0
1630658520000	17261.3	17271.15	17261.2	17271.15	0
1630658580000	17271.35	17271.45	17263.7	17265.9	0
1630658640000	17266.25	17268.35	17262.45	17267.5	0
1630658700000	17267.9	17270.95	17266.9	17270	0
1630658760000	17269.6	17271.8	17266.05	17271.8	0
1630658820000	17271.65	17275.9	17266.75	17267.3	0
1630658880000	17266.65	17271.9	17265.85	17271.5	0
1630658940000	17271.75	17276.2	17270.2	17275.95	0
1630659000000	17276.1	17277.15	17273.3	17276	0
1630659060000	17275.85	17277.8	17269.25	17269.8	0
1630659120000	17270	17277.65	17268.25	17277.25	0
1630659180000	17276.35	17277.1	17272.2	17273.55	0
1630659240000	17273.8	17276.15	17271.6	17275.65	0
1630659300000	17275.95	17275.95	17271.45	17272.65	0
1630659360000	17272.75	17272.75	17257.5	17262.25	0
1630659420000	17262.2	17265.75	17260.2	17265.7	0
1630659480000	17265.35	17274.5	17265.1	17274.4	0
1630659540000	17274.3	17276.9	17274.3	17275.4	0
1630659600000	17275.3	17282.85	17274.75	17282.55	0
1630659660000	17281.55	17289.6	17281.55	17289.4	0
1630659720000	17290.1	17293.35	17288.4	17291.15	0
1630659780000	17290.95	17292.35	17288.05	17290.95	0
1630659840000	17289.85	17289.85	17286.2	17289.65	0
1630659900000	17289.35	17291.3	17286.55	17286.55	0
1630659960000	17286.4	17293.35	17285.95	17292.5	0
1630660020000	17292.25	17292.85	17282.7	17285.75	0
1630660080000	17285	17289	17283.8	17287.4	0
1630660140000	17287.3	17291	17286.35	17288.25	0
1630660200000	17288.7	17288.9	17281.9	17283.7	0
1630660260000	17284.05	17285.8	17282.7	17285.55	0
1630660320000	17285.9	17291.9	17285.3	17290.8	0
1630660380000	17290	17290.1	17284.1	17289.35	0
1630660440000	17288.7	17290.9	17285.35	17286.1	0
1630660500000	17286.3	17287.5	17282.55	17282.8	0
1630660560000	17281.8	17283.3	17278.7	17280.55	0
1630660620000	17281.75	17290.4	17280.9	17290.4	0
1630660680000	17290.5	17292.55	17290.05	17291.55	0
1630660740000	17291.3	17291.3	17286.2	17287.15	0
1630660800000	17288.4	17290.8	17284.9	17285.6	0
1630660860000	17284.65	17291.6	17284.65	17290.3	0
1630660920000	17290.45	17291.05	17287.7	17287.7	0
1630660980000	17288.25	17290.35	17286.35	17289.95	0
1630661040000	17289.5	17290.5	17287.25	17290.4	0
1630661100000	17289.85	17294.35	17289.3	17294.3	0
1630661160000	17295.3	17295.45	17281.05	17281.05	0
1630661220000	17281	17282.2	17275.8	17276.7	0
1630661280000	17276.05	17280.5	17274.75	17276.55	0
1630661340000	17276.5	17277.8	17272.5	17272.55	0
1630661400000	17272.2	17286.85	17271.85	17285.85	0
1630661460000	17286.5	17307.6	17286.5	17306.6	0
1630661520000	17306.95	17313.05	17306.25	17310.9	0
1630661580000	17311.45	17313.5	17309.55	17312.95	0
1630661640000	17313.7	17315.75	17310.55	17314.05	0
1630661700000	17313.25	17320	17311.55	17319.65	0
1630661760000	17320.1	17321.95	17306.85	17312.8	0
1630661820000	17313.95	17318.55	17313.95	17317.35	0
1630661880000	17316.9	17320.1	17315.7	17315.7	0
1630661940000	17314.65	17315.95	17313.55	17314.45	0
1630662000000	17314.85	17321.2	17314.55	17320.7	0
1630662060000	17321.05	17325.3	17321.05	17324.25	0
1630662120000	17324.45	17326	17322.2	17322.55	0
1630662180000	17323.3	17324.35	17322.5	17323.2	0
1630662240000	17323.4	17324.25	17319.45	17319.8	0
1630662300000	17319.7	17321.6	17318.7	17320.9	0
1630662360000	17320.6	17322.55	17320.1	17322.15	0
1630662420000	17322.25	17323.85	17321.4	17321.75	0
1630662480000	17321.6	17322.75	17319.6	17319.65	0
1630662540000	17319.75	17323.15	17319.7	17322.2	0
1630662600000	17321.95	17327.4	17321.95	17326.65	0
1630662660000	17327.6	17334.35	17326.95	17332.65	0
1630662720000	17333.05	17340.1	17330.8	17336.6	0
1630662780000	17336.45	17338.6	17333.4	17333.6	0
1630662840000	17333.85	17337.4	17333.65	17336	0
1630662900000	17336.05	17337.5	17335.3	17335.6	0
1630662960000	17336.1	17338.4	17333.85	17334.3	0
1630663020000	17334.5	17334.5	17330.75	17331.95	0
1630663080000	17331.75	17333.3	17331	17331.55	0
1630663140000	17331.1	17332.5	17324.65	17327.05	0
1630663200000	17325.55	17326.9	17318.5	17320.55	0
1630663260000	17320.1	17320.1	17320.1	17320.1	0
1630663320000	17323.6	17323.6	17323.6	17323.6	0
1630899480000	17399.35	17399.35	17399.35	17399.35	0
1630899960000	17399.45	17410.95	17379.6	17406.65	0
1630900020000	17406.85	17406.85	17394.4	17398.25	0
1630900080000	17397.85	17407.45	17396.3	17406.55	0
1630900140000	17405.7	17420.7	17403.05	17414.8	0
1630900200000	17414.25	17416	17405.05	17414.25	0
1630900260000	17415.3	17421.55	17390.05	17390.05	0
1630900320000	17390.85	17406.5	17387.4	17404.35	0
1630900380000	17404.85	17414.8	17403.9	17414.8	0
1630900440000	17413.05	17413.3	17393.4	17399.1	0
1630900500000	17397.75	17404.95	17390.45	17397.55	0
1630900560000	17397.5	17397.5	17384.55	17388.65	0
1630900620000	17387.75	17403.9	17387.75	17399.85	0
1630900680000	17399.95	17402	17389.5	17394.4	0
1630900740000	17395.95	17403.5	17395	17400.7	0
1630900800000	17401.75	17415.2	17398.5	17415.2	0
1630900860000	17416.7	17418.55	17406.05	17415.7	0
1630900920000	17415.05	17426.15	17411.35	17425.35	0
1630900980000	17426.35	17429.55	17417	17423.9	0
1630901040000	17422.8	17423.7	17410.7	17415.35	0
1630901100000	17414.15	17420.2	17413.1	17416.3	0
1630901160000	17416.7	17416.7	17400.75	17405.5	0
1630901220000	17403.45	17412.9	17399.25	17404.05	0
1630901280000	17403.55	17409.95	17399.45	17406.05	0
1630901340000	17405.75	17414.9	17402.65	17414.9	0
1630901400000	17413.8	17415.65	17403.3	17404	0
1630901460000	17407.9	17418.65	17405.75	17417.45	0
1630901520000	17417	17419.6	17412.85	17414.85	0
1630901580000	17416.2	17416.95	17407.35	17411.4	0
1630901640000	17412.05	17418.9	17402.95	17403.6	0
1630901700000	17405.75	17407	17397.55	17397.75	0
1630901760000	17397	17405	17391.5	17403.2	0
1630901820000	17403.3	17408.15	17402	17404	0
1630901880000	17406.05	17407.15	17402.25	17403.1	0
1630901940000	17402.9	17403.3	17392.65	17395.8	0
1630902000000	17395.3	17400.2	17393	17397.8	0
1630902060000	17397.85	17403.3	17397.1	17401.75	0
1630902120000	17402.1	17403.1	17388.65	17393.85	0
1630902180000	17394.05	17395.8	17391.15	17394.5	0
1630902240000	17394.2	17394.2	17382.6	17386.45	0
1630902300000	17385.35	17386.4	17382	17383.4	0
1630902360000	17383.3	17387.05	17380.5	17384.15	0
1630902420000	17384.5	17385.9	17379.5	17385.4	0
1630902480000	17385	17395.8	17384.3	17393.8	0
1630902540000	17392.75	17393.9	17391.2	17393.2	0
1630902600000	17392.35	17395.3	17389.9	17394.85	0
1630902660000	17396.25	17414.95	17396.25	17414.95	0
1630902720000	17413.2	17415.8	17406.45	17406.45	0
1630902780000	17406.85	17408.25	17403.7	17405.4	0
1630902840000	17405.85	17406.4	17399.4	17401.6	0
1630902900000	17401	17409.15	17401	17405.3	0
1630902960000	17404.9	17408.2	17401.9	17408.2	0
1630903020000	17408.05	17413.4	17407.35	17411.8	0
1630903080000	17411.15	17411.15	17403.65	17404.9	0
1630903140000	17406.25	17406.7	17402	17404.4	0
1630903200000	17403.95	17403.95	17397.6	17398.05	0
1630903260000	17397.75	17397.75	17389.95	17391.8	0
1630903320000	17392	17392	17386.75	17390.95	0
1630903380000	17390.9	17399.05	17390.6	17398.05	0
1630903440000	17399.1	17399.5	17395.95	17397.6	0
1630903500000	17397	17400.95	17396.4	17400.35	0
1630903560000	17400.65	17401.5	17397.4	17400.05	0
1630903620000	17400	17401.75	17397.6	17397.8	0
1630903680000	17397.4	17397.4	17393.4	17393.95	0
1630903740000	17393.7	17393.7	17390.35	17391.45	0
1630903800000	17390.25	17390.4	17384.55	17386.55	0
1630903860000	17386.75	17388.5	17381.75	17381.95	0
1630903920000	17381.1	17383.2	17371.5	17381.5	0
1630903980000	17381.4	17381.4	17376.4	17376.4	0
1630904040000	17377.7	17378.65	17372.2	17373.9	0
1630904100000	17373.3	17376.5	17372.1	17372.8	0
1630904160000	17372.2	17380.75	17366.65	17380.75	0
1630904220000	17380.1	17380.1	17372	17375.3	0
1630904280000	17374.95	17376	17371.65	17374.25	0
1630904340000	17374.75	17378.55	17373.85	17375.8	0
1630904400000	17374.3	17375.15	17373.1	17373.1	0
1630904460000	17373.45	17373.45	17364.25	17365.8	0
1630904520000	17365.6	17366.6	17354	17357.25	0
1630904580000	17356.95	17357.85	17353.3	17357.55	0
1630904640000	17356.75	17358.15	17349.2	17358.05	0
1630904700000	17359.05	17359.05	17351.5	17355.05	0
1630904760000	17354.2	17361.55	17353.6	17360.35	0
1630904820000	17360.15	17368.55	17358.4	17368.55	0
1630904880000	17369.25	17375.55	17367	17375.35	0
1630904940000	17375.05	17375.95	17372.35	17375.05	0
1630905000000	17375.5	17376.15	17368.95	17370.9	0
1630905060000	17371.15	17371.7	17362.9	17363.35	0
1630905120000	17363.2	17367.5	17359.45	17366.1	0
1630905180000	17365.65	17367.5	17363	17363	0
1630905240000	17362.55	17363.75	17359.65	17360.15	0
1630905300000	17360.9	17363.5	17357.55	17363.5	0
1630905360000	17362.95	17365.65	17362.55	17365.65	0
1630905420000	17365.5	17371.4	17365.4	17365.65	0
1630905480000	17364.45	17365.25	17359.45	17360.3	0
1630905540000	17360.15	17363.5	17358.5	17361.35	0
1630905600000	17362.1	17362.35	17357	17357.1	0
1630905660000	17356.85	17358.8	17355.05	17358.2	0
1630905720000	17359.35	17362.9	17358.9	17362.3	0
1630905780000	17362.4	17364.45	17361.05	17361.05	0
1630905840000	17361.1	17361.25	17356.1	17358.55	0
1630905900000	17358.2	17368.85	17358.2	17364	0
1630905960000	17364.05	17375.3	17363.65	17373.3	0
1630906020000	17373	17374.4	17365.35	17366.55	0
1630906080000	17366.5	17366.5	17362.95	17363.75	0
1630906140000	17364.3	17364.3	17361.15	17362.05	0
1630906200000	17361.75	17364.55	17360.8	17363.15	0
1630906260000	17362.55	17365.45	17361.45	17365.3	0
1630906320000	17365.35	17366.25	17362.3	17363.4	0
1630906380000	17363.55	17365.1	17361.1	17361.35	0
1630906440000	17362.35	17371	17362.3	17371	0
1630906500000	17370.4	17377.35	17369.9	17377.35	0
1630906560000	17378.7	17379.4	17375.4	17376.55	0
1630906620000	17376.15	17380.7	17375	17377.7	0
1630906680000	17378.35	17378.7	17374.35	17374.35	0
1630906740000	17375	17375.15	17372.35	17374.7	0
1630906800000	17374.6	17377.3	17373.7	17374.9	0
1630906860000	17375.1	17381.55	17375.1	17378.7	0
1630906920000	17378.4	17380	17376.9	17377.35	0
1630906980000	17377.7	17377.7	17372.55	17372.55	0
1630907040000	17372.65	17374.1	17371.5	17371.5	0
1630907100000	17371.35	17371.35	17365.05	17365.4	0
1630907160000	17365.6	17370.45	17365.6	17369.55	0
1630907220000	17369.75	17369.75	17365.3	17366.6	0
1630907280000	17366.25	17373.65	17366.25	17371.8	0
1630907340000	17371.15	17371.15	17366.8	17366.95	0
1630907400000	17366.7	17372.75	17366.7	17370.1	0
1630907460000	17370.25	17373.35	17369.65	17371.4	0
1630907520000	17371.6	17375.1	17371.4	17372.65	0
1630907580000	17372.75	17377.8	17372.75	17376.3	0
1630907640000	17376.6	17376.6	17372	17372	0
1630907700000	17372.4	17373.7	17370.75	17372.35	0
1630907760000	17372.25	17373.95	17372.05	17372.45	0
1630907820000	17372	17374.15	17371.35	17372.25	0
1630907880000	17372.65	17372.65	17364.45	17366.85	0
1630907940000	17366.5	17369.9	17366.05	17368.3	0
1630908000000	17369.15	17369.8	17367.05	17369.35	0
1630908060000	17369.1	17369.75	17362.25	17362.25	0
1630908120000	17362.3	17362.65	17358.75	17361.9	0
1630908180000	17361.7	17362.75	17356.4	17357.1	0
1630908240000	17356.9	17358.25	17355.5	17356.15	0
1630908300000	17356	17356	17351.5	17354.4	0
1630908360000	17355	17358.05	17353.75	17356.2	0
1630908420000	17356.05	17361.6	17355.45	17361.2	0
1630908480000	17361	17362.9	17360.35	17361.8	0
1630908540000	17362.35	17362.35	17358.05	17359	0
1630908600000	17358.8	17359	17345.55	17349	0
1630908660000	17348.8	17354.4	17345.6	17353.05	0
1630908720000	17353.2	17355.7	17352.85	17353.25	0
1630908780000	17353.35	17356.2	17352.4	17355.6	0
1630908840000	17355.45	17359.25	17355.25	17358.55	0
1630908900000	17358.95	17360	17355.65	17355.65	0
1630908960000	17355.05	17363.2	17354.5	17363.05	0
1630909020000	17363.5	17367.2	17363.25	17365.05	0
1630909080000	17365	17365	17362	17363.7	0
1630909140000	17363.45	17363.75	17353.55	17353.55	0
1630909200000	17353.95	17359.95	17351.95	17359.9	0
1630909260000	17359.45	17367.45	17359.45	17366.25	0
1630909320000	17366.6	17367.15	17364.55	17367.15	0
1630909380000	17367.25	17370.5	17365.7	17368.7	0
1630909440000	17368.75	17373.45	17367.25	17371.25	0
1630909500000	17370.05	17370.9	17368.65	17370.9	0
1630909560000	17371.1	17374.05	17370.4	17373.25	0
1630909620000	17373.95	17377.35	17372.6	17375.45	0
1630909680000	17375.8	17379.65	17375.8	17377.7	0
1630909740000	17376.8	17378.75	17375.35	17375.65	0
1630909800000	17376.2	17376.4	17370.1	17371.45	0
1630909860000	17371.3	17376.1	17371.1	17376.1	0
1630909920000	17375.75	17377.55	17374.45	17375.45	0
1630909980000	17375.85	17377.45	17371.45	17371.85	0
1630910040000	17371.25	17371.45	17366.8	17369.2	0
1630910100000	17369.25	17369.8	17366.3	17369.3	0
1630910160000	17369.05	17373.75	17362.05	17362.05	0
1630910220000	17363.25	17366.2	17360.35	17364.7	0
1630910280000	17364.95	17372.85	17364.95	17370.7	0
1630910340000	17370.85	17374.45	17369.55	17369.55	0
1630910400000	17369.9	17375.35	17369.5	17374.6	0
1630910460000	17373.7	17376.55	17373.15	17375.9	0
1630910520000	17375.3	17377.25	17370.4	17371.55	0
1630910580000	17371.35	17372.9	17370.45	17371.95	0
1630910640000	17371.25	17371.75	17367.95	17367.95	0
1630910700000	17368.05	17370	17366.6	17367.9	0
1630910760000	17368	17371.45	17367.3	17369.35	0
1630910820000	17369.45	17369.7	17365.55	17365.8	0
1630910880000	17366.7	17371	17366.7	17369.8	0
1630910940000	17369.9	17371.15	17368.65	17368.65	0
1630911000000	17369.3	17369.5	17365.65	17366.4	0
1630911060000	17367.05	17367.3	17362.55	17362.55	0
1630911120000	17362.65	17366.65	17362.45	17365.6	0
1630911180000	17365.55	17367.55	17365.25	17365.25	0
1630911240000	17365.35	17365.5	17361.75	17361.9	0
1630911300000	17362.15	17364.6	17360.55	17361.8	0
1630911360000	17361.75	17364.9	17360.4	17364.25	0
1630911420000	17364.9	17367.95	17363.7	17366.35	0
1630911480000	17366.15	17366.85	17364.85	17365.55	0
1630911540000	17365.7	17367.3	17364.7	17366.7	0
1630911600000	17366.35	17369.6	17365.85	17368.9	0
1630911660000	17368.7	17370.6	17363.7	17363.95	0
1630911720000	17364.2	17365.65	17362.5	17365.5	0
1630911780000	17365.6	17369.05	17365.6	17367.1	0
1630911840000	17366.75	17370.65	17366.7	17369.7	0
1630911900000	17369.75	17370.3	17367.25	17369.45	0
1630911960000	17369.15	17370.5	17367.95	17368.25	0
1630912020000	17367.5	17367.8	17364.7	17364.7	0
1630912080000	17365.8	17369.2	17364.85	17368.05	0
1630912140000	17368.1	17369.95	17366.9	17369.4	0
1630912200000	17369.1	17369.75	17366.7	17367	0
1630912260000	17366.95	17369.55	17366.5	17368.15	0
1630912320000	17367.6	17374.7	17367.6	17372.9	0
1630912380000	17373.05	17378.9	17372.85	17375.85	0
1630912440000	17376.4	17378.7	17374.4	17374.4	0
1630912500000	17373.9	17378.1	17373.65	17374.15	0
1630912560000	17374.3	17377.2	17373.3	17373.95	0
1630912620000	17372.75	17375.85	17372.75	17375.55	0
1630912680000	17375.3	17375.95	17372.05	17375	0
1630912740000	17374.75	17377.25	17374.05	17374.2	0
1630912800000	17374.3	17377.1	17371.05	17374.55	0
1630912860000	17374.85	17378.85	17373.05	17376.2	0
1630912920000	17376.05	17376.05	17370.05	17371.85	0
1630912980000	17372.3	17376.2	17370.65	17372	0
1630913040000	17372.3	17378.35	17371.2	17376.45	0
1630913100000	17375.45	17377.75	17374.2	17374.2	0
1630913160000	17374.15	17377.4	17371.1	17374.05	0
1630913220000	17375.75	17376.65	17370.8	17372.15	0
1630913280000	17372.5	17372.5	17366.4	17367.35	0
1630913340000	17366.8	17369	17366.3	17367.1	0
1630913400000	17367.5	17370.2	17366.8	17369.95	0
1630913460000	17370.6	17370.6	17367.95	17368.2	0
1630913520000	17368.65	17374.3	17367.7	17371.65	0
1630913580000	17371.6	17378.25	17370.9	17377.05	0
1630913640000	17378.1	17390.1	17377.65	17390.1	0
1630913700000	17389.25	17390.75	17385.65	17385.65	0
1630913760000	17385.45	17393.4	17385.45	17392	0
1630913820000	17390.9	17391.4	17387.85	17387.85	0
1630913880000	17388.45	17390.4	17387.8	17388.3	0
1630913940000	17387.85	17388.3	17386.3	17386.4	0
1630914000000	17386.15	17389.15	17385.85	17388.6	0
1630914060000	17388.75	17393.05	17387.6	17391.2	0
1630914120000	17391.6	17395.1	17390.35	17394	0
1630914180000	17393.7	17394.4	17390.75	17391.4	0
1630914240000	17391.2	17393.05	17390.5	17391.3	0
1630914300000	17390.9	17391.75	17388.3	17390.05	0
1630914360000	17390.35	17394.75	17390	17394.15	0
1630914420000	17394.2	17394.9	17392.15	17392.15	0
1630914480000	17392.65	17397.1	17392.65	17396.45	0
1630914540000	17397.5	17397.5	17390.45	17390.45	0
1630914600000	17390.4	17390.75	17378.35	17378.35	0
1630914660000	17378.1	17379.2	17371.5	17372.2	0
1630914720000	17372.3	17372.35	17369.35	17371	0
1630914780000	17372.1	17380.4	17370.8	17379.5	0
1630914840000	17379.15	17386.5	17379.15	17380	0
1630914900000	17380.55	17381.9	17379	17380.5	0
1630914960000	17380.8	17381.5	17379.15	17381	0
1630915020000	17380.6	17386.65	17380.6	17385.95	0
1630915080000	17385.65	17386.55	17384.1	17384.45	0
1630915140000	17384.5	17384.65	17381.5	17381.5	0
1630915200000	17381.55	17386.05	17381.35	17385.45	0
1630915260000	17385.05	17387.7	17385.05	17386	0
1630915320000	17385.85	17387.55	17385.85	17387.25	0
1630915380000	17387.4	17388.15	17383.05	17383.2	0
1630915440000	17382.85	17384.75	17382.2	17382.95	0
1630915500000	17382.8	17384.05	17381.2	17381.2	0
1630915560000	17380.95	17380.95	17375.45	17375.45	0
1630915620000	17376.05	17384.35	17376.05	17383.6	0
1630915680000	17383.1	17383.65	17378.25	17378.25	0
1630915740000	17378.4	17379.55	17377.45	17377.8	0
1630915800000	17376.95	17380.2	17376.95	17380	0
1630915860000	17378.95	17386.85	17377.85	17381.2	0
1630915920000	17380.1	17387.45	17380.1	17386.3	0
1630915980000	17386.1	17388.6	17385.05	17385.45	0
1630916040000	17385.2	17388.75	17384.7	17386.65	0
1630916100000	17387	17387.85	17383.95	17384.3	0
1630916160000	17384.45	17384.5	17381.15	17382.55	0
1630916220000	17382.45	17382.45	17378.35	17378.7	0
1630916280000	17378.25	17378.7	17372.3	17372.85	0
1630916340000	17372.35	17375.65	17369.9	17370.3	0
1630916400000	17370.05	17370.3	17363.65	17367.55	0
1630916460000	17366.65	17369.45	17365.6	17369.2	0
1630916520000	17369.4	17372.35	17367.85	17372.35	0
1630916580000	17371.95	17375.35	17371.95	17374.6	0
1630916640000	17375.25	17375.25	17371.95	17371.95	0
1630916700000	17372.35	17372.95	17369.2	17371.65	0
1630916760000	17371.6	17372.8	17367.9	17367.9	0
1630916820000	17368.3	17372.1	17367.2	17369.05	0
1630916880000	17369.1	17369.15	17364.15	17365.8	0
1630916940000	17365.95	17366.4	17362.3	17362.3	0
1630917000000	17361.7	17362.85	17360.5	17361	0
1630917060000	17360.55	17362.35	17357	17360.55	0
1630917120000	17360	17368.15	17360	17367.65	0
1630917180000	17368.35	17370	17365.95	17369.75	0
1630917240000	17369.6	17370.85	17368.45	17368.6	0
1630917300000	17368.95	17373.3	17368.95	17372.9	0
1630917360000	17372.2	17377.6	17372.2	17376.75	0
1630917420000	17376.9	17383.95	17376.45	17383.95	0
1630917480000	17384.6	17388.85	17383.15	17387.5	0
1630917540000	17387.3	17390	17386.2	17386.6	0
1630917600000	17385.7	17388.8	17384.8	17387.4	0
1630917660000	17386.75	17388.2	17379.7	17379.95	0
1630917720000	17379.3	17384	17379.3	17382.65	0
1630917780000	17382.6	17384.05	17376.3	17376.3	0
1630917840000	17375.3	17376.45	17371.3	17376.25	0
1630917900000	17376.45	17379.45	17375.25	17376.8	0
1630917960000	17377.15	17381	17376.3	17380.45	0
1630918020000	17380.65	17382.15	17373.5	17373.5	0
1630918080000	17373.75	17378.3	17373.75	17376.1	0
1630918140000	17375.7	17377.05	17371.55	17374.1	0
1630918200000	17372.35	17378.25	17372.2	17377.05	0
1630918260000	17377.5	17377.75	17375.4	17376.25	0
1630918320000	17377.65	17379.45	17373.8	17373.8	0
1630918380000	17374.05	17375.5	17371.25	17374.3	0
1630918440000	17374.5	17381.55	17373.75	17377.95	0
1630918500000	17377.15	17380.7	17375.65	17375.95	0
1630918560000	17376.4	17376.4	17374.05	17374.85	0
1630918620000	17374.8	17374.9	17372.75	17374.9	0
1630918680000	17374.8	17380.15	17374.8	17379.45	0
1630918740000	17379.35	17380.05	17376.4	17376.85	0
1630918800000	17376.75	17377.45	17373.6	17373.6	0
1630918860000	17373.45	17381.5	17373.45	17379.65	0
1630918920000	17379.7	17381.15	17376.25	17378.95	0
1630918980000	17378.35	17379.8	17374.2	17374.2	0
1630919040000	17374.4	17379.9	17373.7	17379.65	0
1630919100000	17380.3	17382.85	17379.5	17381.8	0
1630919160000	17380.6	17381.25	17377.45	17379.2	0
1630919220000	17378.9	17379.95	17376.45	17377.5	0
1630919280000	17377.7	17381.9	17377.35	17379.4	0
1630919340000	17379.2	17387.65	17378.15	17386.7	0
1630919400000	17386.85	17389.1	17385.05	17387.55	0
1630919460000	17388	17388.2	17381.5	17381.55	0
1630919520000	17382.1	17382.25	17379.3	17380.55	0
1630919580000	17380.65	17381.8	17377.1	17377.4	0
1630919640000	17377.55	17379.3	17374.25	17374.25	0
1630919700000	17373.65	17375.9	17368.75	17368.75	0
1630919760000	17368.9	17376.2	17368.15	17371.55	0
1630919820000	17371.65	17371.7	17367.7	17369.6	0
1630919880000	17370.25	17370.25	17364.45	17364.45	0
1630919940000	17364.25	17365.45	17360.7	17364.55	0
1630920000000	17366.15	17368	17361.85	17361.85	0
1630920060000	17361.95	17370.7	17361.95	17370.35	0
1630920120000	17370.4	17377.1	17370.25	17376.35	0
1630920180000	17376.3	17379.4	17375.9	17376.35	0
1630920240000	17375.95	17378.6	17375.05	17375.35	0
1630920300000	17374.95	17376.95	17374.55	17376.6	0
1630920360000	17376.35	17378.3	17374.7	17375.3	0
1630920420000	17376.1	17378.55	17375.45	17377.3	0
1630920480000	17376.45	17377.05	17373.05	17374.1	0
1630920540000	17373.8	17388.6	17373.8	17385.45	0
1630920600000	17386.8	17387.2	17378.7	17380.1	0
1630920660000	17381	17385.35	17379.75	17379.75	0
1630920720000	17379.9	17385.75	17379.8	17384.55	0
1630920780000	17384.15	17388.8	17384.15	17386	0
1630920840000	17385.85	17393.45	17385.85	17390.85	0
1630920900000	17391.3	17391.7	17385.75	17390.55	0
1630920960000	17390.6	17391.65	17378.45	17378.45	0
1630921020000	17378.6	17382.45	17378.6	17382.45	0
1630921080000	17382.1	17385.15	17381.25	17383.75	0
1630921140000	17384.1	17386.85	17380.9	17381.4	0
1630921200000	17381.3	17384.15	17380.35	17383.35	0
1630921260000	17383.05	17384.25	17381.1	17381.1	0
1630921320000	17381.35	17383.3	17379.05	17380.75	0
1630921380000	17381.2	17381.65	17377.35	17377.35	0
1630921440000	17378	17379.8	17376.25	17378.6	0
1630921500000	17378.2	17379.05	17373.95	17376.4	0
1630921560000	17375.4	17380.55	17375.4	17379.8	0
1630921620000	17379.35	17380.3	17376.2	17376.2	0
1630921680000	17376.8	17379	17374.05	17374.05	0
1630921740000	17374.55	17375.2	17369.8	17370.1	0
1630921800000	17371.25	17372.55	17369.3	17371.5	0
1630921860000	17371.45	17377.25	17370.85	17376	0
1630921920000	17375.85	17381.3	17370.8	17373.45	0
1630921980000	17373.25	17377.15	17373.25	17374.55	0
1630922040000	17375.35	17376.05	17372.6	17373.25	0
1630922100000	17374.3	17382.2	17373.9	17378.8	0
1630922160000	17378.4	17380.55	17374.4	17377.1	0
1630922220000	17377.2	17379	17373.95	17375.95	0
1630922280000	17376.25	17377.9	17372.15	17374.9	0
1630922340000	17374.45	17376.4	17372.45	17376.25	0
1630922400000	17375.3	17380.2	17374.15	17379.65	0
1630922460000	17378.25	17378.25	17378.25	17378.25	0
1630922520000	17376.5	17377.8	17376.5	17377.8	0
1630985880000	17401.55	17401.55	17401.55	17401.55	0
1630986360000	17403.65	17425.15	17390.1	17414.25	0
1630986420000	17412.6	17413.7	17397.9	17400	0
1630986480000	17397.95	17408.75	17396.9	17404.9	0
1630986540000	17406.65	17407.95	17398.2	17400.75	0
1630986600000	17401.45	17401.7	17375.8	17376.8	0
1630986660000	17375.45	17380.9	17364.2	17366	0
1630986720000	17363.15	17364.2	17349.35	17350.4	0
1630986780000	17351.95	17361.65	17345.75	17345.75	0
1630986840000	17346.8	17360.45	17346.35	17360.45	0
1630986900000	17360.5	17360.9	17348.35	17348.55	0
1630986960000	17346.9	17358.4	17342.7	17352.35	0
1630987020000	17351.4	17359.05	17347.4	17352.65	0
1630987080000	17352	17369.1	17352	17365.65	0
1630987140000	17365.7	17366.3	17355.95	17366.3	0
1630987200000	17366.15	17366.15	17360.55	17362.1	0
1630987260000	17361.7	17365.6	17358.95	17363.1	0
1630987320000	17362	17362	17350.7	17354.2	0
1630987380000	17353.9	17353.9	17348.4	17348.4	0
1630987440000	17348.7	17358	17347.3	17358	0
1630987500000	17357.75	17364.25	17357.75	17363.65	0
1630987560000	17364.4	17374.5	17363.1	17368.1	0
1630987620000	17366.6	17381.15	17364.7	17379.25	0
1630987680000	17378.4	17378.4	17372.2	17373.45	0
1630987740000	17372.8	17377.45	17369.45	17374.2	0
1630987800000	17375.35	17376.65	17373.05	17374.8	0
1630987860000	17374.65	17378.15	17371.95	17378.05	0
1630987920000	17376.95	17385.15	17376.4	17382.8	0
1630987980000	17381.6	17387.3	17380.35	17386	0
1630988040000	17386.2	17390.65	17383.75	17388	0
1630988100000	17388.05	17389.2	17381.35	17381.35	0
1630988160000	17381.45	17384.05	17376.35	17377.45	0
1630988220000	17377.1	17377.25	17369.65	17369.75	0
1630988280000	17369.9	17371.45	17369.2	17370.45	0
